Timestamp,Temperature_Celsius,Relative_Humidity
2022-11-08 06:27:00,20.6,68.8
2022-11-08 06:42:00,20.5,68.7
2022-11-08 06:57:00,20.5,68.7
2022-11-08 07:12:00,20.4,68.7
2022-11-08 07:27:00,20.5,69.2
2022-11-08 07:42:00,20.5,69.3
2022-11-08 07:57:00,20.6,69.1
2022-11-08 08:12:00,20.6,69
2022-11-08 08:27:00,20.5,68.9
2022-11-08 08:42:00,20.5,68.8
2022-11-08 08:57:00,20.5,68.8
2022-11-08 09:12:00,20.5,69.4
2022-11-08 09:27:00,20.7,69.3
2022-11-08 09:42:00,20.7,69.2
2022-11-08 09:57:00,20.7,69
2022-11-08 10:12:00,20.6,68.9
2022-11-08 10:27:00,20.6,68.8
2022-11-08 10:42:00,20.5,68.8
2022-11-08 10:57:00,20.7,69.3
2022-11-08 11:12:00,20.7,69.2
2022-11-08 11:27:00,20.7,69
2022-11-08 11:42:00,20.7,68.8
2022-11-08 11:57:00,20.6,68.7
2022-11-08 12:12:00,20.7,69.1
2022-11-08 12:27:00,20.8,69.2
2022-11-08 12:42:00,20.8,69
2022-11-08 12:57:00,20.8,68.8
2022-11-08 13:12:00,20.7,68.6
2022-11-08 13:27:00,20.6,68.5
2022-11-08 13:42:00,20.6,68.8
2022-11-08 13:57:00,20.7,69.1
2022-11-08 14:12:00,20.8,69
2022-11-08 14:27:00,20.7,68.8
2022-11-08 14:42:00,20.7,68.6
2022-11-08 14:57:00,20.6,68.6
2022-11-08 15:12:00,20.7,69.1
2022-11-08 15:27:00,20.8,69
2022-11-08 15:42:00,20.7,68.8
2022-11-08 15:57:00,20.7,68.6
2022-11-08 16:12:00,20.6,68.5
2022-11-08 16:27:00,20.6,68.4
2022-11-08 16:42:00,20.5,68.3
2022-11-08 16:57:00,20.5,68.5
2022-11-08 17:12:00,20.5,69
2022-11-08 17:27:00,20.6,68.9
2022-11-08 17:42:00,20.6,68.7
2022-11-08 17:57:00,20.6,68.6
2022-11-08 18:12:00,20.5,68.5
2022-11-08 18:27:00,20.5,68.4
2022-11-08 18:42:00,20.5,68.3
2022-11-08 18:57:00,20.4,68.2
2022-11-08 19:12:00,20.4,68.7
2022-11-08 19:27:00,20.5,68.7
2022-11-08 19:42:00,20.5,68.6
2022-11-08 19:57:00,20.5,68.7
2022-11-08 20:12:00,20.6,69.1
2022-11-08 20:27:00,20.7,69.1
2022-11-08 20:42:00,20.8,68.9
2022-11-08 20:57:00,20.8,68.8
2022-11-08 21:12:00,20.8,68.8
2022-11-08 21:27:00,20.8,68.7
2022-11-08 21:42:00,20.8,68.7
2022-11-08 21:57:00,20.8,68.6
2022-11-08 22:12:00,20.8,69.1
2022-11-08 22:27:00,21,69.3
2022-11-08 22:42:00,21.1,69.2
2022-11-08 22:57:00,21.2,69.1
2022-11-08 23:12:00,21.2,68.9
2022-11-08 23:27:00,21.2,68.9
2022-11-08 23:42:00,21.2,68.8
2022-11-08 23:57:00,21.1,68.7
2022-11-09 00:12:00,21.1,68.6
2022-11-09 00:27:00,21.1,68.6
2022-11-09 00:42:00,21.1,68.5
2022-11-09 00:57:00,21,68.4
2022-11-09 01:12:00,21,68.8
2022-11-09 01:27:00,21.1,68.8
2022-11-09 01:42:00,21.1,68.7
2022-11-09 01:57:00,21.1,68.5
2022-11-09 02:12:00,21,68.4
2022-11-09 02:27:00,21,68.3
2022-11-09 02:42:00,20.9,68.3
2022-11-09 02:57:00,21,68.6
2022-11-09 03:12:00,21,68.5
2022-11-09 03:27:00,21,68.4
2022-11-09 03:42:00,20.9,68.2
2022-11-09 03:57:00,20.9,68.1
2022-11-09 04:12:00,20.7,68
2022-11-09 04:27:00,20.6,67.9
2022-11-09 04:42:00,20.6,67.8
2022-11-09 04:57:00,20.5,68.1
2022-11-09 05:12:00,20.6,68.5
2022-11-09 05:27:00,20.7,68.4
2022-11-09 05:42:00,20.6,68.2
2022-11-09 05:57:00,20.7,68.5
2022-11-09 06:12:00,20.8,68.5
2022-11-09 06:27:00,20.8,68.3
2022-11-09 06:42:00,20.8,68.2
2022-11-09 06:57:00,20.7,68
2022-11-09 07:12:00,20.6,67.9
2022-11-09 07:27:00,20.5,67.8
2022-11-09 07:42:00,20.5,68
2022-11-09 07:57:00,20.6,68.3
2022-11-09 08:12:00,20.6,68.1
2022-11-09 08:27:00,20.6,68
2022-11-09 08:42:00,20.5,67.8
2022-11-09 08:57:00,20.4,67.7
2022-11-09 09:12:00,20.4,68.1
2022-11-09 09:27:00,20.5,68.3
2022-11-09 09:42:00,20.5,68.1
2022-11-09 09:57:00,20.5,68
2022-11-09 10:12:00,20.5,67.9
2022-11-09 10:27:00,20.5,68.4
2022-11-09 10:42:00,20.6,68.3
2022-11-09 10:57:00,20.6,68
2022-11-09 11:12:00,20.6,67.8
2022-11-09 11:27:00,20.5,67.8
2022-11-09 11:42:00,20.6,68.3
2022-11-09 11:57:00,20.6,68.1
2022-11-09 12:12:00,20.6,67.9
2022-11-09 12:27:00,20.5,67.7
2022-11-09 12:42:00,20.5,67.7
2022-11-09 12:57:00,20.6,68.3
2022-11-09 13:12:00,20.6,68.1
2022-11-09 13:27:00,20.6,67.9
2022-11-09 13:42:00,20.5,67.7
2022-11-09 13:57:00,20.5,67.9
2022-11-09 14:12:00,20.6,68.2
2022-11-09 14:27:00,20.6,67.9
2022-11-09 14:42:00,20.6,67.7
2022-11-09 14:57:00,20.5,67.6
2022-11-09 15:12:00,20.6,68.1
2022-11-09 15:27:00,20.6,68
2022-11-09 15:42:00,20.6,67.7
2022-11-09 15:57:00,20.5,67.5
2022-11-09 16:12:00,20.5,67.9
2022-11-09 16:27:00,20.6,68
2022-11-09 16:42:00,20.6,67.7
2022-11-09 16:57:00,20.5,67.6
2022-11-09 17:12:00,20.6,68
2022-11-09 17:27:00,20.6,68
2022-11-09 17:42:00,20.6,67.8
2022-11-09 17:57:00,20.6,67.6
2022-11-09 18:12:00,20.5,67.5
2022-11-09 18:27:00,20.5,67.4
2022-11-09 18:42:00,20.5,67.8
2022-11-09 18:57:00,20.6,68
2022-11-09 19:12:00,20.6,67.9
2022-11-09 19:27:00,20.6,67.8
2022-11-09 19:42:00,20.5,67.7
2022-11-09 19:57:00,20.5,67.6
2022-11-09 20:12:00,20.5,67.8
2022-11-09 20:27:00,20.7,68.4
2022-11-09 20:42:00,20.8,68.3
2022-11-09 20:57:00,20.9,68.1
2022-11-09 21:12:00,20.9,68
2022-11-09 21:27:00,20.9,67.9
2022-11-09 21:42:00,21,68.4
2022-11-09 21:57:00,21.3,69
2022-11-09 22:12:00,21.6,80.4
2022-11-09 22:27:00,21.8,80.4
2022-11-09 22:42:00,21.6,79.3
2022-11-09 22:57:00,21.5,78.6
2022-11-09 23:12:00,21.4,78.2
2022-11-09 23:27:00,21.3,78.1
2022-11-09 23:42:00,21.1,78.2
2022-11-09 23:57:00,21.1,78.8
2022-11-10 00:12:00,21.2,79.7
2022-11-10 00:27:00,21.2,80.1
2022-11-10 00:42:00,21.3,80.1
2022-11-10 00:57:00,21.4,80
2022-11-10 01:12:00,21.4,79.9
2022-11-10 01:27:00,21.4,79.7
2022-11-10 01:42:00,21.4,79.6
2022-11-10 01:57:00,21.4,79.5
2022-11-10 02:12:00,21.4,79.4
2022-11-10 02:27:00,21.3,79.4
2022-11-10 02:42:00,21.3,79.5
2022-11-10 02:57:00,21.3,79.2
2022-11-10 03:12:00,21.2,78.8
2022-11-10 03:27:00,21.1,79
2022-11-10 03:42:00,21.1,78.8
2022-11-10 03:57:00,21,77.3
2022-11-10 04:12:00,20.5,74.4
2022-11-10 04:27:00,19.6,72.1
2022-11-10 04:42:00,18.5,71.5
2022-11-10 04:57:00,17.8,73.5
2022-11-10 05:12:00,17.7,77.4
2022-11-10 05:27:00,18,80.2
2022-11-10 05:42:00,18.5,81.5
2022-11-10 05:57:00,19,82.1
2022-11-10 06:12:00,19.4,82.4
2022-11-10 06:27:00,19.9,82.5
2022-11-10 06:42:00,20.3,82.3
2022-11-10 06:57:00,20.6,82.1
2022-11-10 07:12:00,20.9,81.7
2022-11-10 07:27:00,21,80.9
2022-11-10 07:42:00,21.1,80.5
2022-11-10 07:57:00,21.2,80.2
2022-11-10 08:12:00,21.2,79.9
2022-11-10 08:27:00,21.2,79.7
2022-11-10 08:42:00,21.2,79.5
2022-11-10 08:57:00,21.2,79.3
2022-11-10 09:12:00,21.3,79.8
2022-11-10 09:27:00,21.3,79.6
2022-11-10 09:42:00,21.2,79.2
2022-11-10 09:57:00,21.1,78.5
2022-11-10 10:12:00,21,78.1
2022-11-10 10:27:00,21,78.3
2022-11-10 10:42:00,21,79.4
2022-11-10 10:57:00,21,79.2
2022-11-10 11:12:00,21,78.9
2022-11-10 11:27:00,21,79.5
2022-11-10 11:42:00,21,79.7
2022-11-10 11:57:00,21.1,79.3
2022-11-10 12:12:00,21,79
2022-11-10 12:27:00,21.1,79.7
2022-11-10 12:42:00,21.1,79.5
2022-11-10 12:57:00,21.1,78.9
2022-11-10 13:12:00,21,79.1
2022-11-10 13:27:00,21.1,79.6
2022-11-10 13:42:00,21.1,79.3
2022-11-10 13:57:00,21.1,78.7
2022-11-10 14:12:00,21.1,79.4
2022-11-10 14:27:00,21.1,79.5
2022-11-10 14:42:00,21.1,79
2022-11-10 14:57:00,21,78.8
2022-11-10 15:12:00,21.1,79.6
2022-11-10 15:27:00,21.1,79.2
2022-11-10 15:42:00,21.1,78.7
2022-11-10 15:57:00,21.1,79.4
2022-11-10 16:12:00,21.1,79.3
2022-11-10 16:27:00,21.1,78.7
2022-11-10 16:42:00,21,78.7
2022-11-10 16:57:00,21,79.5
2022-11-10 17:12:00,21.1,79.1
2022-11-10 17:27:00,21,78.6
2022-11-10 17:42:00,21,78.2
2022-11-10 17:57:00,21,79
2022-11-10 18:12:00,21,79.3
2022-11-10 18:27:00,21,78.8
2022-11-10 18:42:00,20.9,78.3
2022-11-10 18:57:00,20.9,79.1
2022-11-10 19:12:00,20.9,79.1
2022-11-10 19:27:00,20.9,78.7
2022-11-10 19:42:00,20.8,79.1
2022-11-10 19:57:00,21,79.7
2022-11-10 20:12:00,21,79.5
2022-11-10 20:27:00,21,79.1
2022-11-10 20:42:00,21,79.5
2022-11-10 20:57:00,21.2,79.8
2022-11-10 21:12:00,21.2,79.5
2022-11-10 21:27:00,21.2,79.2
2022-11-10 21:42:00,21.1,78.9
2022-11-10 21:57:00,21.2,79.7
2022-11-10 22:12:00,21.3,79.7
2022-11-10 22:27:00,21.3,79.4
2022-11-10 22:42:00,21.3,79.2
2022-11-10 22:57:00,21.3,78.9
2022-11-10 23:12:00,21.1,78.7
2022-11-10 23:27:00,21.1,78.6
2022-11-10 23:42:00,21.1,78.5
2022-11-10 23:57:00,21,78.5
2022-11-11 00:12:00,20.9,78.5
2022-11-11 00:27:00,20.9,78.5
2022-11-11 00:42:00,20.8,78.6
2022-11-11 00:57:00,20.8,78.6
2022-11-11 01:12:00,20.8,78.7
2022-11-11 01:27:00,20.7,78.8
2022-11-11 01:42:00,20.7,78.8
2022-11-11 01:57:00,20.7,78.9
2022-11-11 02:12:00,20.7,78.9
2022-11-11 02:27:00,20.6,78.8
2022-11-11 02:42:00,20.6,79.2
2022-11-11 02:57:00,20.8,79.8
2022-11-11 03:12:00,20.9,79.5
2022-11-11 03:27:00,20.9,79.4
2022-11-11 03:42:00,20.9,79.1
2022-11-11 03:57:00,20.8,78.8
2022-11-11 04:12:00,20.8,78.6
2022-11-11 04:27:00,20.8,78.4
2022-11-11 04:42:00,20.7,78.4
2022-11-11 04:57:00,20.8,79.4
2022-11-11 05:12:00,20.8,79.4
2022-11-11 05:27:00,20.9,79.1
2022-11-11 05:42:00,20.8,78.8
2022-11-11 05:57:00,20.8,78.5
2022-11-11 06:12:00,20.7,78.3
2022-11-11 06:27:00,20.7,78.8
2022-11-11 06:42:00,20.8,79.6
2022-11-11 06:57:00,20.9,79.4
2022-11-11 07:12:00,20.9,79.1
2022-11-11 07:27:00,20.8,78.7
2022-11-11 07:42:00,20.8,78.3
2022-11-11 07:57:00,20.7,78.1
2022-11-11 08:12:00,20.6,78.7
2022-11-11 08:27:00,20.7,79.2
2022-11-11 08:42:00,20.7,78.9
2022-11-11 08:57:00,20.7,78.4
2022-11-11 09:12:00,20.6,78.8
2022-11-11 09:27:00,20.7,79.5
2022-11-11 09:42:00,20.7,79.1
2022-11-11 09:57:00,20.7,78.7
2022-11-11 10:12:00,20.7,79.1
2022-11-11 10:27:00,20.9,79.4
2022-11-11 10:42:00,20.8,79.1
2022-11-11 10:57:00,20.8,78.5
2022-11-11 11:12:00,20.7,78.2
2022-11-11 11:27:00,20.8,79.3
2022-11-11 11:42:00,20.9,79.4
2022-11-11 11:57:00,20.9,78.9
2022-11-11 12:12:00,20.8,78.3
2022-11-11 12:27:00,20.8,78.9
2022-11-11 12:42:00,20.9,79.4
2022-11-11 12:57:00,21,79
2022-11-11 13:12:00,20.9,78.3
2022-11-11 13:27:00,20.8,78.9
2022-11-11 13:42:00,21,79.3
2022-11-11 13:57:00,21,78.8
2022-11-11 14:12:00,20.9,78.2
2022-11-11 14:27:00,20.9,79.1
2022-11-11 14:42:00,21,79.3
2022-11-11 14:57:00,21,78.7
2022-11-11 15:12:00,20.9,78.3
2022-11-11 15:27:00,21,79.3
2022-11-11 15:42:00,21,79.1
2022-11-11 15:57:00,21,78.4
2022-11-11 16:12:00,20.9,78.5
2022-11-11 16:27:00,21,79.4
2022-11-11 16:42:00,21,79
2022-11-11 16:57:00,21,78.3
2022-11-11 17:12:00,20.8,77.8
2022-11-11 17:27:00,20.7,77.5
2022-11-11 17:42:00,20.6,77.3
2022-11-11 17:57:00,20.4,77.1
2022-11-11 18:12:00,20.2,77
2022-11-11 18:27:00,20.1,77
2022-11-11 18:42:00,20,78.2
2022-11-11 18:57:00,20.1,78.7
2022-11-11 19:12:00,20.1,78.5
2022-11-11 19:27:00,20.1,78.2
2022-11-11 19:42:00,20.1,78
2022-11-11 19:57:00,20,78.4
2022-11-11 20:12:00,20.1,79.1
2022-11-11 20:27:00,20.1,79
2022-11-11 20:42:00,20.2,78.8
2022-11-11 20:57:00,20.1,78.6
2022-11-11 21:12:00,20.1,78.5
2022-11-11 21:27:00,20.1,78.7
2022-11-11 21:42:00,20.3,79.6
2022-11-11 21:57:00,20.4,79.4
2022-11-11 22:12:00,20.5,79.2
2022-11-11 22:27:00,20.5,79.1
2022-11-11 22:42:00,20.5,79
2022-11-11 22:57:00,20.5,78.9
2022-11-11 23:12:00,20.5,78.9
2022-11-11 23:27:00,20.5,78.9
2022-11-11 23:42:00,20.5,78.8
2022-11-11 23:57:00,20.5,78.8
2022-11-12 00:12:00,20.5,78.8
2022-11-12 00:27:00,20.5,78.8
2022-11-12 00:42:00,20.5,79.3
2022-11-12 00:57:00,20.6,79.7
2022-11-12 01:12:00,20.7,79.5
2022-11-12 01:27:00,20.8,79.3
2022-11-12 01:42:00,20.8,79.2
2022-11-12 01:57:00,20.8,79.1
2022-11-12 02:12:00,20.8,78.9
2022-11-12 02:27:00,20.8,78.8
2022-11-12 02:42:00,20.7,78.7
2022-11-12 02:57:00,20.7,78.6
2022-11-12 03:12:00,20.7,78.4
2022-11-12 03:27:00,20.6,78.3
2022-11-12 03:42:00,20.6,78.2
2022-11-12 03:57:00,20.5,78.5
2022-11-12 04:12:00,20.6,79.6
2022-11-12 04:27:00,20.7,79.4
2022-11-12 04:42:00,20.8,79.2
2022-11-12 04:57:00,20.8,79
2022-11-12 05:12:00,20.7,78.5
2022-11-12 05:27:00,20.8,79.3
2022-11-12 05:42:00,20.9,79.4
2022-11-12 05:57:00,20.9,79
2022-11-12 06:12:00,20.8,78.5
2022-11-12 06:27:00,20.9,79.2
2022-11-12 06:42:00,21,79.7
2022-11-12 06:57:00,21.1,79.6
2022-11-12 07:12:00,21.1,79.2
2022-11-12 07:27:00,21.1,78.6
2022-11-12 07:42:00,21,78.1
2022-11-12 07:57:00,20.9,77.8
2022-11-12 08:12:00,20.8,77.6
2022-11-12 08:27:00,20.7,77.5
2022-11-12 08:42:00,20.6,77.3
2022-11-12 08:57:00,20.5,77.2
2022-11-12 09:12:00,20.3,77
2022-11-12 09:27:00,20.2,76.9
2022-11-12 09:42:00,20.1,78.3
2022-11-12 09:57:00,20.2,78.5
2022-11-12 10:12:00,20.1,78.2
2022-11-12 10:27:00,20.1,77.8
2022-11-12 10:42:00,20,77.5
2022-11-12 10:57:00,20,78.1
2022-11-12 11:12:00,20,78.8
2022-11-12 11:27:00,20,78.5
2022-11-12 11:42:00,20,78
2022-11-12 11:57:00,19.9,77.6
2022-11-12 12:12:00,19.9,78.1
2022-11-12 12:27:00,20,78.9
2022-11-12 12:42:00,20,78.6
2022-11-12 12:57:00,20,78.2
2022-11-12 13:12:00,19.9,77.8
2022-11-12 13:27:00,19.8,78.1
2022-11-12 13:42:00,19.9,79
2022-11-12 13:57:00,20,78.7
2022-11-12 14:12:00,19.9,78.3
2022-11-12 14:27:00,19.9,77.9
2022-11-12 14:42:00,19.9,78.8
2022-11-12 14:57:00,20,78.9
2022-11-12 15:12:00,20,78.6
2022-11-12 15:27:00,20,78.1
2022-11-12 15:42:00,20,78.4
2022-11-12 15:57:00,20,79
2022-11-12 16:12:00,20.1,78.8
2022-11-12 16:27:00,20.1,78.5
2022-11-12 16:42:00,20.1,79.2
2022-11-12 16:57:00,20.2,79.1
2022-11-12 17:12:00,20.3,78.7
2022-11-12 17:27:00,20.2,78.3
2022-11-12 17:42:00,20.2,78.8
2022-11-12 17:57:00,20.3,79.2
2022-11-12 18:12:00,20.4,78.9
2022-11-12 18:27:00,20.3,78.5
2022-11-12 18:42:00,20.3,78.4
2022-11-12 18:57:00,20.4,79.2
2022-11-12 19:12:00,20.4,79
2022-11-12 19:27:00,20.4,78.8
2022-11-12 19:42:00,20.4,78.4
2022-11-12 19:57:00,20.3,78.2
2022-11-12 20:12:00,20.3,79
2022-11-12 20:27:00,20.5,79.2
2022-11-12 20:42:00,20.5,78.9
2022-11-12 20:57:00,20.5,78.7
2022-11-12 21:12:00,20.4,78.5
2022-11-12 21:27:00,20.4,78.3
2022-11-12 21:42:00,20.3,78.5
2022-11-12 21:57:00,20.4,79.2
2022-11-12 22:12:00,20.5,79.1
2022-11-12 22:27:00,20.5,79
2022-11-12 22:42:00,20.5,78.8
2022-11-12 22:57:00,20.5,78.7
2022-11-12 23:12:00,20.5,78.6
2022-11-12 23:27:00,20.4,78.5
2022-11-12 23:42:00,20.3,78.4
2022-11-12 23:57:00,20.3,78.4
2022-11-13 00:12:00,20.3,78.4
2022-11-13 00:27:00,20.3,78.4
2022-11-13 00:42:00,20.2,78.5
2022-11-13 00:57:00,20.2,78.4
2022-11-13 01:12:00,20.2,78.4
2022-11-13 01:27:00,20.2,78.4
2022-11-13 01:42:00,20.1,78.4
2022-11-13 01:57:00,20.1,78.4
2022-11-13 02:12:00,20.1,78.4
2022-11-13 02:27:00,20,78.4
2022-11-13 02:42:00,20,78.4
2022-11-13 02:57:00,20,79.1
2022-11-13 03:12:00,20.2,79.4
2022-11-13 03:27:00,20.3,79.2
2022-11-13 03:42:00,20.4,79.1
2022-11-13 03:57:00,20.4,79
2022-11-13 04:12:00,20.1,75.5
2022-11-13 04:27:00,19.4,73.7
2022-11-13 04:42:00,18.9,75.1
2022-11-13 04:57:00,18.8,77.2
2022-11-13 05:12:00,18.8,78.3
2022-11-13 05:27:00,19,78.7
2022-11-13 05:42:00,19.1,79.1
2022-11-13 05:57:00,19.4,80
2022-11-13 06:12:00,19.7,79.9
2022-11-13 06:27:00,19.9,79.6
2022-11-13 06:42:00,20,79.4
2022-11-13 06:57:00,20.1,79.6
2022-11-13 07:12:00,20.3,80
2022-11-13 07:27:00,20.5,79.6
2022-11-13 07:42:00,20.5,79.3
2022-11-13 07:57:00,20.6,79.1
2022-11-13 08:12:00,20.5,78.8
2022-11-13 08:27:00,20.5,78.5
2022-11-13 08:42:00,20.5,78.3
2022-11-13 08:57:00,20.5,79
2022-11-13 09:12:00,20.6,79.4
2022-11-13 09:27:00,20.7,79.2
2022-11-13 09:42:00,20.7,78.9
2022-11-13 09:57:00,20.7,78.5
2022-11-13 10:12:00,20.6,78.7
2022-11-13 10:27:00,20.7,79.5
2022-11-13 10:42:00,20.8,79.3
2022-11-13 10:57:00,20.8,79
2022-11-13 11:12:00,20.8,78.6
2022-11-13 11:27:00,20.7,78.5
2022-11-13 11:42:00,20.8,79.4
2022-11-13 11:57:00,20.9,79.3
2022-11-13 12:12:00,20.9,79
2022-11-13 12:27:00,20.9,78.6
2022-11-13 12:42:00,20.8,78.4
2022-11-13 12:57:00,20.9,79.4
2022-11-13 13:12:00,21,79.2
2022-11-13 13:27:00,21,78.8
2022-11-13 13:42:00,20.9,78.4
2022-11-13 13:57:00,20.8,78.6
2022-11-13 14:12:00,20.9,79.4
2022-11-13 14:27:00,21,79.1
2022-11-13 14:42:00,21,78.7
2022-11-13 14:57:00,20.9,78.2
2022-11-13 15:12:00,20.9,79
2022-11-13 15:27:00,21,79.2
2022-11-13 15:42:00,21,78.7
2022-11-13 15:57:00,20.9,78.3
2022-11-13 16:12:00,20.9,79
2022-11-13 16:27:00,21,79.1
2022-11-13 16:42:00,21,78.7
2022-11-13 16:57:00,20.9,78.2
2022-11-13 17:12:00,21,79.1
2022-11-13 17:27:00,21,79.1
2022-11-13 17:42:00,21,78.7
2022-11-13 17:57:00,20.9,78.2
2022-11-13 18:12:00,20.8,78.7
2022-11-13 18:27:00,20.9,79.3
2022-11-13 18:42:00,21,79
2022-11-13 18:57:00,21,78.7
2022-11-13 19:12:00,20.9,78.3
2022-11-13 19:27:00,20.8,78.4
2022-11-13 19:42:00,20.9,79.2
2022-11-13 19:57:00,21,79
2022-11-13 20:12:00,21,78.7
2022-11-13 20:27:00,20.9,78.5
2022-11-13 20:42:00,20.8,78.3
2022-11-13 20:57:00,20.8,78.8
2022-11-13 21:12:00,20.9,79
2022-11-13 21:27:00,20.9,78.9
2022-11-13 21:42:00,20.9,78.9
2022-11-13 21:57:00,20.9,78.8
2022-11-13 22:12:00,20.8,78.7
2022-11-13 22:27:00,20.8,78.6
2022-11-13 22:42:00,20.8,78.5
2022-11-13 22:57:00,20.8,78.5
2022-11-13 23:12:00,20.8,78.4
2022-11-13 23:27:00,20.6,77.7
2022-11-13 23:42:00,20.5,78.1
2022-11-13 23:57:00,20.5,78.4
2022-11-14 00:12:00,20.5,78.6
2022-11-14 00:27:00,20.5,78.7
2022-11-14 00:42:00,20.5,78.7
2022-11-14 00:57:00,20.5,78.7
2022-11-14 01:12:00,20.5,78.6
2022-11-14 01:27:00,20.5,78.6
2022-11-14 01:42:00,20.5,78.6
2022-11-14 01:57:00,20.4,78.6
2022-11-14 02:12:00,20.5,79.4
2022-11-14 02:27:00,20.6,79.4
2022-11-14 02:42:00,20.7,79.2
2022-11-14 02:57:00,20.8,79
2022-11-14 03:12:00,20.8,78.8
2022-11-14 03:27:00,20.7,78.6
2022-11-14 03:42:00,20.6,78.4
2022-11-14 03:57:00,20.6,78.2
2022-11-14 04:12:00,20.7,79.3
2022-11-14 04:27:00,20.9,79.9
2022-11-14 04:42:00,21.1,79.6
2022-11-14 04:57:00,21.1,79.3
2022-11-14 05:12:00,21.1,79
2022-11-14 05:27:00,20.9,76.5
2022-11-14 05:42:00,20.7,77.8
2022-11-14 05:57:00,20.8,78.9
2022-11-14 06:12:00,20.8,78.9
2022-11-14 06:27:00,20.8,78.7
2022-11-14 06:42:00,20.8,78.5
2022-11-14 06:57:00,20.9,79.3
2022-11-14 07:12:00,21,79.4
2022-11-14 07:27:00,21,79.1
2022-11-14 07:42:00,21,78.7
2022-11-14 07:57:00,21,79.1
2022-11-14 08:12:00,21.1,79.3
2022-11-14 08:27:00,21.2,79
2022-11-14 08:42:00,21.1,78.6
2022-11-14 08:57:00,21.1,79.3
2022-11-14 09:12:00,21.3,79.4
2022-11-14 09:27:00,21.3,79
2022-11-14 09:42:00,21.3,79
2022-11-14 09:57:00,21.4,79.4
2022-11-14 10:12:00,21.4,78.9
2022-11-14 10:27:00,21.4,78.6
2022-11-14 10:42:00,21.4,79.3
2022-11-14 10:57:00,21.5,79.1
2022-11-14 11:12:00,21.5,78.5
2022-11-14 11:27:00,21.5,78.8
2022-11-14 11:42:00,21.5,79.1
2022-11-14 11:57:00,21.5,78.6
2022-11-14 12:12:00,21.4,78.6
2022-11-14 12:27:00,21.5,79.3
2022-11-14 12:42:00,21.5,78.8
2022-11-14 12:57:00,21.5,78.5
2022-11-14 13:12:00,21.5,79.2
2022-11-14 13:27:00,21.5,78.9
2022-11-14 13:42:00,21.5,78.4
2022-11-14 13:57:00,21.5,79
2022-11-14 14:12:00,21.5,79
2022-11-14 14:27:00,21.5,78.3
2022-11-14 14:42:00,21.5,78.8
2022-11-14 14:57:00,21.6,79.1
2022-11-14 15:12:00,21.5,78.4
2022-11-14 15:27:00,21.5,78.5
2022-11-14 15:42:00,21.5,79.1
2022-11-14 15:57:00,21.6,78.6
2022-11-14 16:12:00,21.5,78.1
2022-11-14 16:27:00,21.4,77.6
2022-11-14 16:42:00,21.3,77.1
2022-11-14 16:57:00,21.1,76.8
2022-11-14 17:12:00,20.9,76.6
2022-11-14 17:27:00,20.7,76.4
2022-11-14 17:42:00,20.5,76.3
2022-11-14 17:57:00,20.4,76.2
2022-11-14 18:12:00,20.1,76.2
2022-11-14 18:27:00,20,76.7
2022-11-14 18:42:00,20,77.8
2022-11-14 18:57:00,20,77.5
2022-11-14 19:12:00,19.9,77.3
2022-11-14 19:27:00,19.8,77.2
2022-11-14 19:42:00,19.8,77.9
2022-11-14 19:57:00,19.9,78.5
2022-11-14 20:12:00,19.9,78.2
2022-11-14 20:27:00,20,78.1
2022-11-14 20:42:00,19.9,78.3
2022-11-14 20:57:00,20.1,79.1
2022-11-14 21:12:00,20.2,78.8
2022-11-14 21:27:00,20.2,78.5
2022-11-14 21:42:00,20.2,78.3
2022-11-14 21:57:00,20.2,78.1
2022-11-14 22:12:00,20.2,78
2022-11-14 22:27:00,20.2,78
2022-11-14 22:42:00,20.2,78.9
2022-11-14 22:57:00,20.3,78.8
2022-11-14 23:12:00,20.4,78.6
2022-11-14 23:27:00,20.4,78.5
2022-11-14 23:42:00,20.4,78.4
2022-11-14 23:57:00,20.3,78.3
2022-11-15 00:12:00,20.3,78.2
2022-11-15 00:27:00,20.3,78.2
2022-11-15 00:42:00,20.3,78.2
2022-11-15 00:57:00,20.2,78.2
2022-11-15 01:12:00,20.2,78.2
2022-11-15 01:27:00,20.2,78.2
2022-11-15 01:42:00,20.2,78.2
2022-11-15 01:57:00,20.2,78.2
2022-11-15 02:12:00,20.2,78.2
2022-11-15 02:27:00,20.1,77.8
2022-11-15 02:42:00,19.9,76.1
2022-11-15 02:57:00,19.7,76.9
2022-11-15 03:12:00,19.7,77.7
2022-11-15 03:27:00,19.7,78.2
2022-11-15 03:42:00,19.7,78.4
2022-11-15 03:57:00,19.8,78.5
2022-11-15 04:12:00,19.8,78.6
2022-11-15 04:27:00,19.9,78.6
2022-11-15 04:42:00,19.9,78.6
2022-11-15 04:57:00,19.9,78.5
2022-11-15 05:12:00,19.9,78.4
2022-11-15 05:27:00,20,78.4
2022-11-15 05:42:00,19.9,78.4
2022-11-15 05:57:00,20,78.4
2022-11-15 06:12:00,20,78.4
2022-11-15 06:27:00,20,78.4
2022-11-15 06:42:00,19.9,78.2
2022-11-15 06:57:00,19.9,78.2
2022-11-15 07:12:00,19.9,78.6
2022-11-15 07:27:00,20,79
2022-11-15 07:42:00,20.1,78.8
2022-11-15 07:57:00,20.1,78.7
2022-11-15 08:12:00,20.1,78.5
